"occur_date","occur_time","Type","x","y","hour"
2014-12-30,"20:00:00","LARCENY-NON VEHICLE",-84.42788,33.79579,20
2014-12-31,"9:00:00","BURGLARY-RESIDENCE",-84.47702,33.76049,9
2014-12-31,"14:45:00","LARCENY-FROM VEHICLE",-84.31261,33.75522,14
2014-12-31,"1:23:00","BURGLARY-NONRES",-84.41437,33.7547,1
2014-12-31,"20:00:00","AUTO THEFT",-84.4698,33.77422,20
2014-12-20,"10:30:00","LARCENY-FROM VEHICLE",-84.32194,33.75756,10
2014-12-22,"12:00:00","BURGLARY-RESIDENCE",-84.46847,33.77115,12
2014-12-31,"11:00:00","LARCENY-FROM VEHICLE",-84.36212,33.84676,11
2014-12-31,"13:00:00","BURGLARY-NONRES",-84.35055,33.82226,13
2014-12-31,"11:00:00","BURGLARY-RESIDENCE",-84.50654,33.65707,11
2014-12-31,"11:04:00","AUTO THEFT",-84.49694,33.74748,11
2014-12-28,"10:13:00","BURGLARY-NONRES",-84.3713,33.81007,10
2014-12-31,"12:00:00","LARCENY-NON VEHICLE",-84.36954,33.68155,12
2014-12-31,"2:00:00","AUTO THEFT",-84.39761,33.76627,2
2014-12-31,"11:40:00","LARCENY-NON VEHICLE",-84.43276,33.73812,11
2014-12-31,"0:00:00","LARCENY-FROM VEHICLE",-84.29998,33.75111,0
2014-11-15,"9:00:00","LARCENY-NON VEHICLE",-84.39516,33.74839,9
2014-12-30,"12:11:00","BURGLARY-RESIDENCE",-84.33421,33.75412,12
2014-12-31,"12:00:00","LARCENY-FROM VEHICLE",-84.47905,33.70027,12
2014-12-31,"15:30:00","BURGLARY-RESIDENCE",-84.3774,33.72119,15
2014-09-06,"23:00:00","LARCENY-NON VEHICLE",-84.49773,33.68677,23
2014-12-31,"17:00:00","LARCENY-NON VEHICLE",-84.36198,33.66748,17
2014-12-31,"11:00:00","BURGLARY-RESIDENCE",-84.38935,33.83171,11
2014-12-19,"22:00:00","BURGLARY-NONRES",-84.42367,33.7387,22
2014-12-30,"12:30:00","LARCENY-NON VEHICLE",-84.50299,33.67051,12
2014-12-31,"18:00:00","BURGLARY-RESIDENCE",-84.52059,33.70796,18
2014-12-31,"12:00:00","BURGLARY-RESIDENCE",-84.48481,33.69251,12
2014-12-31,"12:00:00","LARCENY-NON VEHICLE",-84.35554,33.72736,12
2014-12-31,"18:00:00","LARCENY-NON VEHICLE",-84.43816,33.80508,18
2014-12-31,"21:30:00","AUTO THEFT",-84.39212,33.76892,21
2014-12-31,"17:00:00","AUTO THEFT",-84.39669,33.76564,17
2014-12-31,"13:55:00","BURGLARY-RESIDENCE",-84.46499,33.72011,13
2014-12-29,"13:50:00","AUTO THEFT",-84.39325,33.75082,13
2014-12-29,"17:00:00","LARCENY-FROM VEHICLE",-84.36797,33.75985,17
2014-12-30,"3:00:00","LARCENY-NON VEHICLE",-84.40014,33.72344,3
2014-12-23,"22:30:00","AUTO THEFT",-84.4042,33.76507,22
2014-12-30,"8:15:00","BURGLARY-RESIDENCE",-84.42815,33.81005,8
2014-12-20,"13:40:00","LARCENY-FROM VEHICLE",-84.35284,33.77374,13
2014-12-31,"14:00:00","LARCENY-NON VEHICLE",-84.38752,33.7805,14
2014-12-31,"12:00:00","LARCENY-NON VEHICLE",-84.35053,33.8567,12
2014-12-30,"14:45:00","AGG ASSAULT",-84.46912,33.75988,14
2014-12-30,"15:15:00","AGG ASSAULT",-84.39161,33.78154,15
2014-12-30,"0:01:00","AUTO THEFT",-84.36174,33.7767,0
2014-12-31,"12:00:00","AUTO THEFT",-84.37779,33.73242,12
2014-12-31,"10:00:00","LARCENY-FROM VEHICLE",-84.37548,33.77241,10
2014-12-30,"18:45:00","AUTO THEFT",-84.39321,33.76772,18
2014-12-30,"17:20:00","ROBBERY-PEDESTRIAN",-84.357,33.70611,17
2014-12-30,"13:55:00","BURGLARY-RESIDENCE",-84.45746,33.70103,13
2014-12-31,"17:50:00","LARCENY-NON VEHICLE",-84.41278,33.80388,17
2014-12-31,"17:00:00","BURGLARY-RESIDENCE",-84.37918,33.71831,17
2014-12-31,"16:00:00","LARCENY-FROM VEHICLE",-84.41068,33.73023,16
2014-12-30,"17:56:00","LARCENY-FROM VEHICLE",-84.3634,33.85037,17
2014-12-31,"18:30:00","LARCENY-NON VEHICLE",-84.49328,33.68845,18
2014-12-30,"18:00:00","LARCENY-NON VEHICLE",-84.36561,33.77469,18
2014-12-30,"18:10:00","LARCENY-NON VEHICLE",-84.40562,33.68946,18
2014-12-31,"17:30:00","BURGLARY-RESIDENCE",-84.35736,33.73436,17
2014-12-30,"13:00:00","BURGLARY-RESIDENCE",-84.51059,33.73454,13
2014-12-31,"20:00:00","LARCENY-FROM VEHICLE",-84.38901,33.75191,20
2014-12-31,"20:00:00","LARCENY-FROM VEHICLE",-84.35832,33.85325,20
2014-12-30,"19:50:00","LARCENY-FROM VEHICLE",-84.36522,33.76115,19
2014-12-31,"20:55:00","AUTO THEFT",-84.48543,33.75524,20
2014-12-31,"18:00:00","AUTO THEFT",-84.36242,33.76685,18
2014-12-31,"21:25:00","BURGLARY-RESIDENCE",-84.51359,33.66925,21
2014-12-31,"20:00:00","LARCENY-FROM VEHICLE",-84.38545,33.78474,20
2014-12-31,"8:00:00","BURGLARY-RESIDENCE",-84.4042,33.76507,8
2014-12-31,"16:00:00","AUTO THEFT",-84.37754,33.77966,16
2014-12-31,"20:00:00","LARCENY-FROM VEHICLE",-84.40449,33.77347,20
2014-12-30,"22:00:00","ROBBERY-PEDESTRIAN",-84.4059,33.68116,22
2014-12-30,"23:10:00","AGG ASSAULT",-84.48217,33.79574,23
2014-12-30,"23:40:00","ROBBERY-PEDESTRIAN",-84.50968,33.74349,23
2014-12-30,"23:49:00","LARCENY-NON VEHICLE",-84.37049,33.77351,23
2014-12-30,"23:40:00","ROBBERY-PEDESTRIAN",-84.51297,33.73468,23
2014-12-30,"23:40:00","BURGLARY-RESIDENCE",-84.42443,33.72183,23
2014-12-30,"15:00:00","BURGLARY-RESIDENCE",-84.4579,33.76479,15
2014-12-30,"0:12:00","LARCENY-NON VEHICLE",-84.41535,33.70017,0
2014-12-30,"17:00:00","BURGLARY-RESIDENCE",-84.39787,33.69689,17
2014-12-30,"15:00:00","BURGLARY-RESIDENCE",-84.39088,33.72677,15
2014-12-30,"0:50:00","LARCENY-NON VEHICLE",-84.44767,33.75065,0
2014-11-01,"17:00:00","BURGLARY-RESIDENCE",-84.34124,33.74439,17
2014-12-21,"23:00:00","LARCENY-NON VEHICLE",-84.37814,33.77213,23
2014-12-30,"1:10:00","ROBBERY-PEDESTRIAN",-84.3931,33.76772,1
2014-12-30,"18:00:00","LARCENY-FROM VEHICLE",-84.5002,33.69012,18
2014-12-30,"23:00:00","LARCENY-FROM VEHICLE",-84.36313,33.85119,23
2014-12-30,"4:30:00","AGG ASSAULT",-84.43269,33.75486,4
2014-12-30,"1:20:00","BURGLARY-NONRES",-84.40974,33.78332,1
2014-12-30,"10:00:00","AUTO THEFT",-84.45236,33.81955,10
2014-12-30,"20:00:00","LARCENY-FROM VEHICLE",-84.46623,33.75183,20
2014-12-30,"6:50:00","ROBBERY-RESIDENCE",-84.39962,33.67486,6
2014-12-29,"7:50:00","LARCENY-NON VEHICLE",-84.35225,33.77822,7
2014-12-29,"3:00:00","AUTO THEFT",-84.35805,33.69307,3
2014-12-30,"17:30:00","BURGLARY-RESIDENCE",-84.38504,33.71222,17
2014-12-30,"21:00:00","AUTO THEFT",-84.43945,33.77661,21
2014-12-30,"0:01:00","AUTO THEFT",-84.49452,33.69803,0
2014-12-30,"9:00:00","ROBBERY-RESIDENCE",-84.4551,33.70378,9
2014-12-30,"9:00:00","AGG ASSAULT",-84.43495,33.72578,9
2014-12-30,"9:30:00","LARCENY-NON VEHICLE",-84.36689,33.8213,9
2014-12-30,"19:30:00","LARCENY-FROM VEHICLE",-84.47425,33.75381,19
2014-12-30,"15:30:00","AUTO THEFT",-84.35736,33.7407,15
2014-12-30,"18:00:00","BURGLARY-NONRES",-84.4491,33.85495,18
2014-12-30,"20:00:00","LARCENY-FROM VEHICLE",-84.37025,33.8103,20
2014-12-30,"10:00:00","LARCENY-NON VEHICLE",-84.47524,33.77736,10
2014-12-30,"12:00:00","AUTO THEFT",-84.48974,33.69617,12
2014-12-30,"12:00:00","BURGLARY-RESIDENCE",-84.50969,33.67322,12
2014-12-30,"11:30:00","BURGLARY-RESIDENCE",-84.46508,33.78614,11
2014-12-28,"15:20:00","BURGLARY-RESIDENCE",-84.35346,33.74944,15
2014-12-28,"15:00:00","LARCENY-FROM VEHICLE",-84.37196,33.76396,15
2014-12-12,"15:45:00","BURGLARY-RESIDENCE",-84.46329,33.77977,15
2014-12-30,"14:30:00","AUTO THEFT",-84.43851,33.74855,14
2014-12-30,"16:30:00","LARCENY-NON VEHICLE",-84.41323,33.80538,16
2014-12-30,"13:30:00","BURGLARY-RESIDENCE",-84.37026,33.71993,13
2014-12-29,"16:30:00","LARCENY-FROM VEHICLE",-84.39523,33.77102,16
2014-12-30,"12:00:00","AUTO THEFT",-84.39145,33.81096,12
2014-12-30,"18:01:00","BURGLARY-RESIDENCE",-84.35296,33.77392,18
2014-12-30,"18:07:00","ROBBERY-PEDESTRIAN",-84.45862,33.75508,18
2014-10-01,"19:10:00","LARCENY-NON VEHICLE",-84.36967,33.79652,19
2014-12-30,"19:30:00","ROBBERY-PEDESTRIAN",-84.41752,33.75754,19
2014-12-29,"19:50:00","BURGLARY-RESIDENCE",-84.50765,33.6724,19
2014-12-30,"18:20:00","LARCENY-FROM VEHICLE",-84.36489,33.84578,18
2014-12-29,"17:00:00","BURGLARY-RESIDENCE",-84.39568,33.76775,17
2014-12-30,"9:00:00","BURGLARY-RESIDENCE",-84.40448,33.75203,9
2014-12-29,"21:20:00","AGG ASSAULT",-84.41014,33.76848,21
2014-12-30,"21:48:00","AGG ASSAULT",-84.38131,33.69932,21
2014-12-30,"18:30:00","AUTO THEFT",-84.35779,33.70165,18
2014-12-26,"22:30:00","AGG ASSAULT",-84.39327,33.74978,22
2014-12-30,"22:45:00","AUTO THEFT",-84.45149,33.70055,22
2014-12-30,"14:00:00","AUTO THEFT",-84.42456,33.75081,14
2014-07-01,"12:00:00","BURGLARY-RESIDENCE",-84.50433,33.76126,12
2014-12-30,"15:30:00","BURGLARY-RESIDENCE",-84.40675,33.74651,15
2014-12-29,"23:53:00","AGG ASSAULT",-84.34784,33.74751,23
2014-12-30,"23:00:00","LARCENY-FROM VEHICLE",-84.35167,33.77749,23
2014-12-30,"11:30:00","BURGLARY-RESIDENCE",-84.39763,33.71035,11
2014-12-30,"18:00:00","BURGLARY-RESIDENCE",-84.29127,33.74341,18
2014-12-30,"14:00:00","BURGLARY-RESIDENCE",-84.46054,33.75112,14
2014-12-30,"17:00:00","BURGLARY-RESIDENCE",-84.38454,33.7333,17
2014-12-30,"14:00:00","BURGLARY-RESIDENCE",-84.40675,33.74651,14
2014-12-30,"1:15:00","BURGLARY-NONRES",-84.4077,33.68128,1
2014-12-30,"15:00:00","BURGLARY-RESIDENCE",-84.41749,33.70188,15
2014-12-28,"3:15:00","AGG ASSAULT",-84.4636,33.76786,3
2014-12-30,"3:20:00","ROBBERY-PEDESTRIAN",-84.38168,33.78289,3
2014-12-29,"20:00:00","AUTO THEFT",-84.46566,33.70083,20
2014-12-30,"11:00:00","BURGLARY-RESIDENCE",-84.52315,33.71771,11
2014-12-30,"7:00:00","LARCENY-NON VEHICLE",-84.38217,33.68075,7
2014-12-30,"14:30:00","LARCENY-FROM VEHICLE",-84.38746,33.78306,14
2014-12-29,"0:01:00","BURGLARY-NONRES",-84.42127,33.71204,0
2014-12-30,"8:39:00","LARCENY-NON VEHICLE",-84.36212,33.84676,8
2014-12-22,"0:01:00","LARCENY-FROM VEHICLE",-84.45637,33.70713,0
2014-12-15,"20:30:00","LARCENY-FROM VEHICLE",-84.37857,33.77248,20
2014-12-25,"7:40:00","LARCENY-FROM VEHICLE",-84.40099,33.79163,7
2014-12-27,"9:00:00","ROBBERY-PEDESTRIAN",-84.35988,33.67081,9
2014-12-30,"17:00:00","AUTO THEFT",-84.45276,33.70222,17
2014-12-27,"10:00:00","ROBBERY-PEDESTRIAN",-84.41754,33.76639,10
2014-12-27,"23:00:00","LARCENY-FROM VEHICLE",-84.40791,33.80121,23
2014-12-29,"0:10:00","LARCENY-FROM VEHICLE",-84.38746,33.78306,0
2014-12-29,"10:24:00","LARCENY-NON VEHICLE",-84.39846,33.73797,10
2014-12-30,"16:00:00","BURGLARY-RESIDENCE",-84.43231,33.7708,16
2014-12-30,"0:01:00","AUTO THEFT",-84.50959,33.74367,0
2014-12-30,"15:00:00","BURGLARY-RESIDENCE",-84.4153,33.76769,15
2014-12-29,"11:00:00","BURGLARY-RESIDENCE",-84.40523,33.74505,11
2014-12-29,"12:00:00","BURGLARY-NONRES",-84.3713,33.81007,12
2014-12-30,"11:40:00","LARCENY-NON VEHICLE",-84.43276,33.73812,11
2014-12-30,"22:00:00","LARCENY-FROM VEHICLE",-84.39276,33.71691,22
2014-12-30,"12:00:00","LARCENY-NON VEHICLE",-84.38217,33.68075,12
2014-12-30,"18:30:00","LARCENY-FROM VEHICLE",-84.36694,33.83844,18
2014-12-30,"6:00:00","LARCENY-NON VEHICLE",-84.3876,33.82215,6
2014-12-29,"11:30:00","AUTO THEFT",-84.41208,33.7858,11
2014-12-30,"12:00:00","BURGLARY-NONRES",-84.3713,33.81007,12
2014-12-29,"13:00:00","LARCENY-NON VEHICLE",-84.34745,33.7585,13
2014-12-29,"13:36:00","LARCENY-NON VEHICLE",-84.35284,33.77374,13
2014-12-28,"13:30:00","LARCENY-NON VEHICLE",-84.43276,33.73812,13
2014-12-28,"13:40:00","AGG ASSAULT",-84.50968,33.74349,13
2014-12-29,"18:00:00","BURGLARY-NONRES",-84.34917,33.78001,18
2014-12-29,"14:20:00","LARCENY-NON VEHICLE",-84.49773,33.68677,14
2014-12-29,"12:00:00","BURGLARY-RESIDENCE",-84.41208,33.77056,12
2014-12-29,"3:00:00","AUTO THEFT",-84.43792,33.71531,3
2014-12-24,"19:00:00","LARCENY-FROM VEHICLE",-84.38777,33.79184,19
2014-12-29,"14:45:00","LARCENY-NON VEHICLE",-84.40902,33.68274,14
2014-12-29,"13:00:00","LARCENY-NON VEHICLE",-84.36212,33.84676,13
2014-12-29,"15:00:00","AGG ASSAULT",-84.50865,33.76217,15
2014-12-29,"15:45:00","ROBBERY-RESIDENCE",-84.38502,33.70329,15
2014-12-29,"12:00:00","LARCENY-NON VEHICLE",-84.42798,33.77887,12
2014-12-29,"16:16:00","AGG ASSAULT",-84.40866,33.75796,16
2014-12-29,"15:50:00","LARCENY-FROM VEHICLE",-84.46301,33.772,15
2014-12-29,"15:50:00","LARCENY-FROM VEHICLE",-84.35193,33.76448,15
2014-12-29,"17:00:00","BURGLARY-RESIDENCE",-84.38651,33.7126,17
2014-12-24,"1:30:00","BURGLARY-RESIDENCE",-84.34438,33.74996,1
2014-12-28,"11:30:00","LARCENY-FROM VEHICLE",-84.38996,33.75119,11
2014-12-28,"9:00:00","BURGLARY-RESIDENCE",-84.41972,33.74923,9
2014-12-28,"15:00:00","AGG ASSAULT",-84.37567,33.84898,15
2014-12-29,"9:00:00","BURGLARY-RESIDENCE",-84.42877,33.72131,9
2014-12-28,"16:45:00","BURGLARY-RESIDENCE",-84.3186,33.75884,16
2014-12-29,"11:00:00","LARCENY-FROM VEHICLE",-84.38986,33.75359,11
2014-12-29,"12:30:00","BURGLARY-RESIDENCE",-84.44814,33.75902,12
2014-12-29,"17:40:00","LARCENY-NON VEHICLE",-84.37075,33.84911,17
2014-12-15,"15:30:00","LARCENY-NON VEHICLE",-84.36212,33.84676,15
2014-12-29,"22:40:00","ROBBERY-PEDESTRIAN",-84.39525,33.76655,22
2014-12-27,"18:10:00","LARCENY-NON VEHICLE",-84.41278,33.80388,18
2014-12-29,"17:30:00","LARCENY-FROM VEHICLE",-84.373,33.78186,17
2014-12-29,"11:00:00","BURGLARY-RESIDENCE",-84.39414,33.7173,11
2014-12-29,"18:30:00","ROBBERY-PEDESTRIAN",-84.39341,33.7185,18
2014-12-29,"18:40:00","ROBBERY-PEDESTRIAN",-84.32983,33.76502,18
2014-12-29,"19:00:00","AGG ASSAULT",-84.37796,33.7641,19
2014-12-29,"20:30:00","AUTO THEFT",-84.44863,33.71,20
2014-12-19,"10:00:00","BURGLARY-RESIDENCE",-84.41548,33.70982,10
2014-12-29,"19:13:00","AGG ASSAULT",-84.48918,33.75444,19
2014-12-29,"19:23:00","ROBBERY-PEDESTRIAN",-84.45149,33.70055,19
2014-12-29,"19:20:00","LARCENY-NON VEHICLE",-84.36923,33.75102,19
2014-12-29,"19:30:00","ROBBERY-PEDESTRIAN",-84.41564,33.73592,19
2014-12-29,"16:30:00","LARCENY-FROM VEHICLE",-84.37089,33.84743,16
2014-12-29,"19:40:00","AGG ASSAULT",-84.42756,33.73835,19
2014-11-24,"14:00:00","BURGLARY-RESIDENCE",-84.493,33.7538,14
2014-12-29,"18:35:00","LARCENY-NON VEHICLE",-84.41278,33.80388,18
2014-12-28,"18:30:00","LARCENY-FROM VEHICLE",-84.30903,33.75138,18
2014-12-29,"11:00:00","BURGLARY-RESIDENCE",-84.36963,33.71928,11
2014-12-24,"14:00:00","BURGLARY-RESIDENCE",-84.45339,33.76723,14
2014-12-29,"17:00:00","LARCENY-FROM VEHICLE",-84.36313,33.85119,17
2014-12-29,"14:00:00","AUTO THEFT",-84.38686,33.74229,14
2014-12-09,"20:35:00","LARCENY-FROM VEHICLE",-84.43377,33.77141,20
2014-12-29,"20:30:00","ROBBERY-COMMERCIAL",-84.37409,33.84413,20
2014-12-27,"15:00:00","BURGLARY-RESIDENCE",-84.35404,33.65527,15
2014-11-16,"21:00:00","LARCENY-NON VEHICLE",-84.43377,33.77141,21
2014-12-29,"20:25:00","LARCENY-NON VEHICLE",-84.36212,33.84676,20
2014-12-29,"12:00:00","LARCENY-NON VEHICLE",-84.36212,33.84676,12
2014-12-26,"20:00:00","LARCENY-FROM VEHICLE",-84.38442,33.77736,20
2014-12-29,"22:00:00","BURGLARY-RESIDENCE",-84.42313,33.72328,22
2014-12-26,"22:09:00","LARCENY-NON VEHICLE",-84.41689,33.7728,22
2014-12-28,"19:15:00","LARCENY-FROM VEHICLE",-84.38733,33.77384,19
2014-12-29,"22:50:00","AGG ASSAULT",-84.41518,33.76354,22
2014-12-29,"22:00:00","AGG ASSAULT",-84.50104,33.67304,22
2014-12-29,"23:00:00","AUTO THEFT",-84.41689,33.7728,23
2014-12-29,"20:00:00","LARCENY-FROM VEHICLE",-84.39012,33.75786,20
2014-12-29,"11:49:00","ROBBERY-PEDESTRIAN",-84.40919,33.79303,11
2014-12-29,"5:30:00","BURGLARY-RESIDENCE",-84.35972,33.74906,5
2014-12-29,"0:01:00","ROBBERY-RESIDENCE",-84.46369,33.72114,0
2014-12-29,"23:45:00","LARCENY-FROM VEHICLE",-84.35269,33.77614,23
2014-12-29,"20:00:00","LARCENY-FROM VEHICLE",-84.39136,33.75698,20
2014-12-29,"0:44:00","BURGLARY-NONRES",-84.48579,33.68966,0
2014-12-29,"7:00:00","BURGLARY-RESIDENCE",-84.45746,33.70103,7
2014-12-27,"1:05:00","BURGLARY-RESIDENCE",-84.493,33.7538,1
2014-12-26,"23:15:00","BURGLARY-RESIDENCE",-84.42109,33.75382,23
2014-11-01,"1:34:00","AGG ASSAULT",-84.38928,33.78081,1
2014-12-23,"1:50:00","BURGLARY-NONRES",-84.48803,33.75178,1
2014-12-29,"1:50:00","BURGLARY-RESIDENCE",-84.38466,33.70474,1
2014-12-29,"19:30:00","BURGLARY-RESIDENCE",-84.50853,33.65769,19
2014-12-29,"2:00:00","ROBBERY-PEDESTRIAN",-84.41184,33.78235,2
2014-12-27,"2:10:00","AGG ASSAULT",-84.38596,33.75889,2
2014-12-28,"22:00:00","LARCENY-FROM VEHICLE",-84.38541,33.78464,22
2014-12-28,"0:30:00","AUTO THEFT",-84.41058,33.78177,0
2014-12-28,"20:00:00","AUTO THEFT",-84.42748,33.71956,20
2014-12-29,"4:45:00","ROBBERY-PEDESTRIAN",-84.41259,33.76821,4
2014-12-12,"16:00:00","AUTO THEFT",-84.4096,33.73432,16
2014-12-27,"21:00:00","LARCENY-NON VEHICLE",-84.38352,33.68001,21
2014-12-15,"22:00:00","LARCENY-FROM VEHICLE",-84.38122,33.77833,22
2014-12-29,"19:00:00","LARCENY-FROM VEHICLE",-84.37405,33.76286,19
2014-12-19,"0:15:00","AUTO THEFT",-84.43255,33.76722,0
2014-12-28,"11:30:00","BURGLARY-RESIDENCE",-84.36185,33.71671,11
2014-12-24,"0:01:00","BURGLARY-RESIDENCE",-84.50278,33.7613,0
2014-12-24,"11:00:00","AUTO THEFT",-84.45487,33.7043,11
2014-12-29,"19:30:00","BURGLARY-NONRES",-84.42376,33.70997,19
2014-12-28,"22:45:00","LARCENY-FROM VEHICLE",-84.37385,33.84712,22
2014-12-29,"23:00:00","LARCENY-FROM VEHICLE",-84.37942,33.78057,23
2014-12-28,"14:00:00","LARCENY-FROM VEHICLE",-84.36561,33.77469,14
2014-12-29,"9:00:00","BURGLARY-RESIDENCE",-84.44591,33.82853,9
2014-12-28,"22:30:00","LARCENY-FROM VEHICLE",-84.39052,33.71348,22
2014-12-28,"22:00:00","LARCENY-FROM VEHICLE",-84.36829,33.78798,22
2014-12-29,"12:00:00","LARCENY-FROM VEHICLE",-84.36795,33.80686,12
2014-12-28,"12:15:00","BURGLARY-RESIDENCE",-84.41267,33.73008,12
2014-12-29,"18:00:00","LARCENY-FROM VEHICLE",-84.37857,33.77248,18
2014-12-28,"11:30:00","LARCENY-FROM VEHICLE",-84.3731,33.74544,11
2014-12-29,"12:40:00","LARCENY-NON VEHICLE",-84.41735,33.73794,12
2014-12-29,"11:30:00","BURGLARY-RESIDENCE",-84.372,33.76762,11
2014-12-28,"13:22:00","LARCENY-NON VEHICLE",-84.43407,33.73856,13
2014-12-28,"12:00:00","LARCENY-FROM VEHICLE",-84.35057,33.764,12
2014-12-28,"13:30:00","AUTO THEFT",-84.39342,33.75105,13
2014-12-28,"22:30:00","LARCENY-FROM VEHICLE",-84.37904,33.77969,22
2014-12-28,"13:00:00","AUTO THEFT",-84.46805,33.77822,13
2014-12-28,"9:00:00","BURGLARY-RESIDENCE",-84.40523,33.74505,9
2014-12-28,"18:00:00","LARCENY-NON VEHICLE",-84.41957,33.7258,18
2014-12-28,"22:00:00","AUTO THEFT",-84.40177,33.73396,22
2014-12-28,"14:30:00","LARCENY-NON VEHICLE",-84.36212,33.84676,14
2014-12-28,"1:00:00","LARCENY-FROM VEHICLE",-84.37999,33.84482,1
2014-12-28,"12:00:00","BURGLARY-RESIDENCE",-84.3713,33.81007,12
2014-12-28,"9:30:00","BURGLARY-RESIDENCE",-84.37047,33.71899,9
2014-12-27,"15:00:00","LARCENY-NON VEHICLE",-84.39544,33.79275,15
2014-12-23,"15:13:00","AGG ASSAULT",-84.34589,33.74098,15
2014-12-28,"22:30:00","LARCENY-FROM VEHICLE",-84.45555,33.73768,22
2014-12-28,"22:00:00","AUTO THEFT",-84.36232,33.69593,22
2014-12-28,"18:00:00","BURGLARY-RESIDENCE",-84.49392,33.68078,18
2014-12-28,"10:00:00","LARCENY-FROM VEHICLE",-84.30115,33.75452,10
2014-12-28,"13:00:00","LARCENY-NON VEHICLE",-84.46272,33.79112,13
2014-12-28,"16:20:00","ROBBERY-COMMERCIAL",-84.4615,33.72251,16
2014-12-28,"2:00:00","BURGLARY-RESIDENCE",-84.38607,33.69375,2
2014-12-23,"16:30:00","LARCENY-FROM VEHICLE",-84.49406,33.6864,16
2014-12-28,"2:00:00","BURGLARY-RESIDENCE",-84.38666,33.69563,2
2014-12-28,"17:00:00","LARCENY-NON VEHICLE",-84.34915,33.76686,17
2014-12-28,"12:15:00","LARCENY-FROM VEHICLE",-84.31602,33.7544,12
2014-12-28,"17:00:00","LARCENY-NON VEHICLE",-84.41369,33.77081,17
2014-12-28,"17:20:00","AGG ASSAULT",-84.45746,33.70103,17
2014-12-28,"18:00:00","LARCENY-NON VEHICLE",-84.48799,33.75643,18
2014-12-28,"17:30:00","AGG ASSAULT",-84.45488,33.70405,17
2014-12-28,"17:40:00","ROBBERY-COMMERCIAL",-84.37964,33.74477,17
2014-12-24,"15:15:00","LARCENY-FROM VEHICLE",-84.51015,33.65482,15
2014-12-28,"12:30:00","BURGLARY-RESIDENCE",-84.47455,33.78311,12
2014-12-28,"18:00:00","LARCENY-NON VEHICLE",-84.36212,33.84676,18
2014-12-28,"18:30:00","ROBBERY-PEDESTRIAN",-84.47382,33.75049,18
2014-12-28,"11:00:00","BURGLARY-RESIDENCE",-84.51175,33.67335,11
2014-12-28,"18:55:00","AGG ASSAULT",-84.34894,33.73278,18
2014-12-28,"19:05:00","ROBBERY-PEDESTRIAN",-84.42338,33.7358,19
2014-12-28,"21:00:00","ROBBERY-PEDESTRIAN",-84.4623,33.70473,21
2014-12-28,"20:30:00","LARCENY-FROM VEHICLE",-84.36212,33.84676,20
2014-12-28,"19:00:00","LARCENY-FROM VEHICLE",-84.49328,33.68845,19
2014-12-21,"19:00:00","BURGLARY-RESIDENCE",-84.35304,33.74035,19
2014-12-28,"19:55:00","AGG ASSAULT",-84.50947,33.75308,19
2014-12-28,"12:00:00","AUTO THEFT",-84.40671,33.79742,12
2014-12-28,"19:59:00","BURGLARY-RESIDENCE",-84.36295,33.73167,19
2014-12-25,"16:00:00","BURGLARY-RESIDENCE",-84.45405,33.76725,16
2014-12-28,"7:30:00","AUTO THEFT",-84.40902,33.68274,7
2014-12-28,"20:30:00","ROBBERY-COMMERCIAL",-84.34977,33.74781,20
2014-12-20,"20:08:00","ROBBERY-PEDESTRIAN",-84.31253,33.73978,20
2014-12-28,"20:21:00","AGG ASSAULT",-84.38755,33.72951,20
2014-12-28,"20:49:00","LARCENY-FROM VEHICLE",-84.48889,33.75423,20
2014-12-22,"16:00:00","AUTO THEFT",-84.39442,33.74114,16
2014-12-28,"20:55:00","AUTO THEFT",-84.33341,33.752,20
2014-12-26,"9:30:00","BURGLARY-RESIDENCE",-84.39626,33.67299,9
2014-12-27,"20:00:00","LARCENY-FROM VEHICLE",-84.35255,33.7818,20
2014-12-27,"21:07:00","BURGLARY-RESIDENCE",-84.4579,33.76479,21
2014-12-23,"21:00:00","ROBBERY-PEDESTRIAN",-84.40499,33.76897,21
2014-12-26,"21:00:00","BURGLARY-RESIDENCE",-84.5276,33.70505,21
2014-12-21,"0:00:00","LARCENY-FROM VEHICLE",-84.38134,33.75902,0
2014-12-27,"21:35:00","ROBBERY-PEDESTRIAN",-84.50959,33.74367,21
2014-12-28,"22:00:00","LARCENY-NON VEHICLE",-84.44341,33.75083,22
2014-12-27,"12:45:00","LARCENY-FROM VEHICLE",-84.3595,33.85182,12
2014-12-27,"22:22:00","BURGLARY-RESIDENCE",-84.54885,33.72404,22
2014-12-28,"22:00:00","LARCENY-FROM VEHICLE",-84.37857,33.77248,22
2014-12-28,"22:50:00","AGG ASSAULT",-84.48595,33.69993,22
2014-12-27,"9:00:00","BURGLARY-RESIDENCE",-84.40644,33.75256,9
2014-12-28,"18:00:00","LARCENY-FROM VEHICLE",-84.373,33.83177,18
2014-12-28,"21:30:00","AUTO THEFT",-84.4071,33.80181,21
2014-12-28,"15:00:00","BURGLARY-RESIDENCE",-84.49901,33.77948,15
2014-12-27,"15:45:00","BURGLARY-RESIDENCE",-84.35232,33.75488,15
2014-12-28,"0:30:00","AGG ASSAULT",-84.48672,33.75537,0
2014-12-25,"22:00:00","LARCENY-FROM VEHICLE",-84.40424,33.78453,22
